"Building capacity per subsector, per end use, per input energy, and per vintage"
vintage,Sub,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Capacity_units,Capacities
2023,Commercial,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,1.2291728922620802
2023,Commercial,Space Heating,Heat Pump,___,Geothermal,High,MW,0.8748380147573277
2023,Commercial,Space Heating,Heat Pump,___,Geothermal,Standard,MW,1.4808805521314043
2023,Commercial,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,1.4419142947931245
2023,Commercial,Space Heating,Plinthe,1000W,Electricity,Standard,MW,8.26460380049121
2023,Commercial,Space Heating,Plinthe,1500W,Electricity,Standard,MW,116.62461459935625
2023,Commercial,Space Heating,Plinthe,500W,Electricity,Standard,MW,3.597067163770944
2023,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,0.08566599059608966
2023,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,0.08667202362572556
2023,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,39.732786193812984
2023,Commercial,Space Heating,___,___,District Heating,___,MW,25.014214056525084
2023,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,High,kunits,62.04136415210079
2023,Commercial,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,1.1737419855799003
2023,Commercial,Water Heating,Heat Pump,___,Electricity,High,MW,0.18281246200649262
2023,Commercial,Water Heating,Heat Pump,___,Electricity,Standard,MW,0.26297299077622627
2023,Commercial,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.1957568124745739
2023,Commercial,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,61.98343636520095
2023,Commercial,Water Heating,System,___,Heavy Fuel Oil,Standard,MW,0.967672350370152
2023,Commercial,Water Heating,System,___,Kerosene,Standard,MW,0.9833140456371668
2023,Commercial,Water Heating,System,___,Light Fuel Oil,Standard,MW,1.0770671476872178
2023,Commercial,Water Heating,System,___,Propane,Energy Star,MW,5.745777301008708
2023,Commercial,Water Heating,With Tank,___,Electricity,High,MW,0.9180098284833971
2023,Commercial,Water Heating,With Tank,___,Electricity,Standard,MW,1.4727366282834264
2023,Commercial,Water Heating,With Tank,___,Natural Gas,Energy Star,MW,57.86617182657161
2023,Commercial,Water Heating,With Tank,___,Natural Gas,High,MW,60.17565548429208
2023,Commercial,Water Heating,With Tank,___,Natural Gas,Standard,MW,2.5067258988360526
2023,Commercial,Water Heating,___,___,District Heating,___,MW,7.7719435986492345
2023,Industry,Industrial Processes,Self produced,Retrofit,ETHOS,,MW,0.03581665042802742
2023,Industry,Industrial Processes,Self produced,___,Waste Heat,,MW,191.68720461
2023,Industry,Lighting,Self produced,Retrofit,ETHOS,,MW,29.392942436
2023,Industry,Space Cooling,Self produced,Retrofit,ETHOS,,MW,0.02912353271237085
2023,Industry,Space Heating,Self produced,Retrofit,ETHOS,,MW,61.71416850926317
2023,Industry,Water Heating,Self produced,Retrofit,ETHOS,,MW,161.4797273287368
2023,Public,Auxiliary Equipment,___,___,Biomass,Standard,kunits,0.008209957099179597
2023,Public,Auxiliary Equipment,___,___,Electricity,Standard,kunits,35.75685149944154
2023,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,0.3747770394951714
2023,Public,Auxiliary Equipment,___,___,Propane,Standard,kunits,0.3422711453533009
2023,Public,Auxiliary Motors,___,___,Electricity,Standard,kunits,9.220067573355074
2023,Public,Lighting,Fluocompact,___,Electricity,High,Mlm,39.21026043326919
2023,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm,19.367078109304046
2023,Public,Lighting,Fluorescent,T5,Electricity,High,Mlm,920.9465889833107
2023,Public,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,750.676033954138
2023,Public,Lighting,Fluorescent,T8,Electricity,High,Mlm,10.856975491373763
2023,Public,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,20.219430841765575
2023,Public,Lighting,Halogen,100W,Electricity,Standard,Mlm,452.69717316084115
2023,Public,Lighting,Incandescent,100W,Electricity,Standard,Mlm,6.668235945818096
2023,Public,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,5.580373946520207
2023,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,102.4962725877353
2023,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,17.054159072983246
2023,Public,Space Cooling,Central,___,Electricity,Energy Star,MW,0.6757463832934282
2023,Public,Space Cooling,Central,___,Electricity,High,MW,0.6583989764141823
2023,Public,Space Cooling,Central,___,Electricity,Standard,MW,0.6236576004176264
2023,Public,Space Cooling,Central,___,Natural Gas,Energy Star,MW,0.8623188403749906
2023,Public,Space Cooling,Central,___,Natural Gas,High,MW,0.8346224208595802
2023,Public,Space Cooling,Central,___,Natural Gas,Standard,MW,0.8823182878596929
2023,Public,Space Cooling,Wall,___,Electricity,Energy Star,MW,4.135820236014091
2023,Public,Space Cooling,Wall,___,Electricity,High,MW,8.069708212822162
2023,Public,Space Cooling,Wall,___,Electricity,Standard,MW,68.1664017607629
2023,Public,Space Cooling,Window,___,Electricity,Energy Star,MW,1.7114012357538453
2023,Public,Space Cooling,Window,___,Electricity,High,MW,0.8772987938092799
2023,Public,Space Cooling,Window,___,Electricity,Standard,MW,56.15740320427294
2023,Public,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,0.04201593390047744
2023,Public,Space Cooling,___,___,District Cooling,___,MW,6.447613804339142
2023,Public,Space Heating,Furnace,Large,Hydrogen,Standard,MW,0.17248870245962772
2023,Public,Space Heating,Furnace,Medium,Hydrogen,Standard,MW,0.1713052017336361
2023,Public,Space Heating,Furnace,Small,Hydrogen,Standard,MW,0.16823840727107542
2023,Public,Space Heating,Furnace,___,Electricity,Standard,MW,1.905969266381685
2023,Public,Space Heating,Furnace,___,Heavy Fuel Oil,High,MW,0.8717362403532616
2023,Public,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,0.8849649337571083
2023,Public,Space Heating,Furnace,___,Kerosene,Standard,MW,0.890792679092403
2023,Public,Space Heating,Furnace,___,Light Fuel Oil,High,MW,2.9108429958279416
2023,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,1.4823293170415657
2023,Public,Space Heating,Furnace,___,Natural Gas,Energy Star,MW,41.091453444082696
2023,Public,Space Heating,Furnace,___,Natural Gas,High,MW,316.91585668635423
2023,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,4.164146485999307
2023,Public,Space Heating,Furnace,___,Propane,Energy Star,MW,0.5698408288240968
2023,Public,Space Heating,Furnace,___,Propane,High,MW,0.5577407896120613
2023,Public,Space Heating,Furnace,___,Propane,Standard,MW,0.5756195831277613
2023,Public,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,1.0553493722836402
2023,Public,Space Heating,Heat Pump,___,Electricity,High,MW,5.893209490063262
2023,Public,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.4196267971507169
2023,Public,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,0.3766093176127885
2023,Public,Space Heating,Heat Pump,___,Geothermal,High,MW,0.28298074637007015
2023,Public,Space Heating,Heat Pump,___,Geothermal,Standard,MW,0.4159015599608672
2023,Public,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,0.43450500485439525
2023,Public,Space Heating,Plinthe,1000W,Electricity,Standard,MW,2.1515209646254054
2023,Public,Space Heating,Plinthe,1500W,Electricity,Standard,MW,4.180929772432912
2023,Public,Space Heating,Plinthe,500W,Electricity,Standard,MW,1.1237429008807005
2023,Public,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,0.3110254696130932
2023,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,0.40678527202037906
2023,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,11.429030774788187
2023,Public,Space Heating,___,___,District Heating,___,MW,20.813188433692932
2023,Public,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,0.06438833213180656
2023,Public,Water Heating,Heat Pump,___,Electricity,High,MW,0.05442342822927579
2023,Public,Water Heating,Heat Pump,___,Electricity,Standard,MW,0.06207115098859964
2023,Public,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.05239937917980626
2023,Public,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,7.9989160911633155
2023,Public,Water Heating,System,___,Biomass,Standard,MW,0.003594616603540645
2023,Public,Water Heating,System,___,Wood Pellet,Standard,MW,0.009738808584092543
2023,Public,Water Heating,System,___,Heavy Fuel Oil,Standard,MW,0.2850767172643886
2023,Public,Water Heating,System,___,Kerosene,Standard,MW,0.286658875571422
2023,Public,Water Heating,System,___,Light Fuel Oil,Standard,MW,0.35279793399458503
2023,Public,Water Heating,System,___,Propane,Energy Star,MW,0.4835103949807316
2023,Public,Water Heating,With Tank,___,Electricity,High,MW,0.2982728623855763
2023,Public,Water Heating,With Tank,___,Electricity,Standard,MW,0.4773109013016065
2023,Public,Water Heating,With Tank,___,Natural Gas,Energy Star,MW,11.829054622551942
2023,Public,Water Heating,With Tank,___,Natural Gas,High,MW,12.01168816547446
2023,Public,Water Heating,With Tank,___,Natural Gas,Standard,MW,0.8000034920527477
2023,Public,Water Heating,___,___,District Heating,___,MW,6.891686426540718
2023,Residential,Other Appliances,Other,___,Electricity,Standard,kunits,10925.431213331314
2023,Residential,Clothe Dryer,___,___,Electricity,Energy Star,kunits,0.516960507707018
2023,Residential,Clothe Dryer,___,___,Electricity,High,kunits,0.3026040430449851
2023,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,568.4801942771431
2023,Residential,Clothe Washer,___,Combined,Electricity,Energy Star,kunits,33.17450006617889
2023,Residential,Clothe Washer,___,Combined,Electricity,High,kunits,0.09127143002578536
2023,Residential,Clothe Washer,___,Combined,Electricity,Standard,kunits,11.579440741806929
2023,Residential,Clothe Washer,___,Front,Electricity,Energy Star,kunits,0.09452756711566809
2023,Residential,Clothe Washer,___,Front,Electricity,High,kunits,0.07665960171285756
2023,Residential,Clothe Washer,___,Front,Electricity,Standard,kunits,0.09244555483856098
2023,Residential,Clothe Washer,___,Top,Electricity,Energy Star,kunits,0.10122988958340665
2023,Residential,Clothe Washer,___,Top,Electricity,High,kunits,0.08459904015128883
2023,Residential,Clothe Washer,___,Top,Electricity,Standard,kunits,0.13454236037717102
2023,Residential,Dish Washer,___,___,Electricity,Energy Star,kunits,0.8807464328436672
2023,Residential,Dish Washer,___,___,Electricity,High,kunits,0.6608058231224141
2023,Residential,Dish Washer,___,___,Electricity,Standard,kunits,252.4959458140528
2023,Residential,Freezer,___,Chest,Electricity,Energy Star,kunits,0.6964820263445971
2023,Residential,Freezer,___,Chest,Electricity,High,kunits,0.8017890352484712
2023,Residential,Freezer,___,Chest,Electricity,Standard,kunits,53.19854129344877
2023,Residential,Freezer,___,Standing,Electricity,Energy Star,kunits,0.22250947018266165
2023,Residential,Freezer,___,Standing,Electricity,High,kunits,0.21037541997058742
2023,Residential,Freezer,___,Standing,Electricity,Standard,kunits,0.2405519710195315
2023,Residential,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm,5.534400648561174
2023,Residential,Lighting,Fluocompact,___,Electricity,High,Mlm,8.333470473374682
2023,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm,32.71271427729497
2023,Residential,Lighting,Fluorescent,T12,Electricity,Standard,Mlm,21.23869327788453
2023,Residential,Lighting,Fluorescent,T5,Electricity,High,Mlm,798.4463451603514
2023,Residential,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,3002.2028699516873
2023,Residential,Lighting,Fluorescent,T8,Electricity,High,Mlm,11.258413459839991
2023,Residential,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,25.566708228168892
2023,Residential,Lighting,Halogen,60W,Electricity,Standard,Mlm,5.46856077654988
2023,Residential,Lighting,Incandescent,60W,Electricity,Standard,Mlm,8.469952329897614
2023,Residential,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,5.655925858298508
2023,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,16.046585170682967
2023,Residential,Range,___,___,Electricity,High,kunits,0.09140300701203946
2023,Residential,Range,___,___,Electricity,Standard,kunits,562.4776553677299
2023,Residential,Range,___,___,Natural Gas,High,kunits,41.40909453956458
2023,Residential,Range,___,___,Natural Gas,Standard,kunits,46.792919958030275
2023,Residential,Refrigerator,___,Freezer Down,Electricity,Energy Star,kunits,0.22355517995587068
2023,Residential,Refrigerator,___,Freezer Down,Electricity,High,kunits,0.22306065600924907
2023,Residential,Refrigerator,___,Freezer Down,Electricity,Standard,kunits,0.23737130747098573
2023,Residential,Refrigerator,___,Freezer Top,Electricity,Energy Star,kunits,0.6138911230716277
2023,Residential,Refrigerator,___,Freezer Top,Electricity,High,kunits,0.5116369443101692
2023,Residential,Refrigerator,___,Freezer Top,Electricity,Standard,kunits,27.8211428811843
2023,Residential,Refrigerator,___,___,Electricity,Standard,kunits,3.1349677285218536
2023,Residential,Space Cooling,Central,___,Electricity,Energy Star,MW,0.39563784270408514
2023,Residential,Space Cooling,Central,___,Electricity,High,MW,0.3309807009361784
2023,Residential,Space Cooling,Central,___,Electricity,Standard,MW,0.42600002984590285
2023,Residential,Space Cooling,Wall,___,Electricity,Energy Star,MW,1.062106120244006
2023,Residential,Space Cooling,Wall,___,Electricity,High,MW,0.8350111439960575
2023,Residential,Space Cooling,Wall,___,Electricity,Standard,MW,1.4696776393024
2023,Residential,Space Cooling,Window,___,Electricity,Energy Star,MW,183.5411891453866
2023,Residential,Space Cooling,Window,___,Electricity,High,MW,0.8897381929315682
2023,Residential,Space Cooling,Window,___,Electricity,Standard,MW,381.33765214092557
2023,Residential,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,11.086041479289419
2023,Residential,Space Cooling,___,___,District Cooling,___,MW,183.0016811461226
2023,Residential,Space Heating,Boiler,___,Hydrogen,Standard,MW,0.03545457535521767
2023,Residential,Space Heating,Fireplace,___,Propane,High,MW,0.2764883448156116
2023,Residential,Space Heating,Fireplace,___,Propane,Standard,MW,0.30191427328671905
2023,Residential,Space Heating,Furnace,___,Electricity,Standard,MW,1.566652843215367
2023,Residential,Space Heating,Furnace,___,Kerosene,Standard,MW,0.655605492666337
2023,Residential,Space Heating,Furnace,___,Light Fuel Oil,High,MW,0.2977408227871529
2023,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,0.5909939261239853
2023,Residential,Space Heating,Furnace,___,Natural Gas,Energy Star,MW,1.6108472851393156
2023,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,497.91331438616635
2023,Residential,Space Heating,Furnace,___,Natural Gas,Standard,MW,1.0682435662521341
2023,Residential,Space Heating,Furnace,___,Propane,Energy Star,MW,1.227927000319614
2023,Residential,Space Heating,Furnace,___,Propane,High,MW,22.759940986251774
2023,Residential,Space Heating,Furnace,___,Propane,Standard,MW,0.8156627019433003
2023,Residential,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,0.7417762911022474
2023,Residential,Space Heating,Heat Pump,___,Electricity,High,MW,54.6554000152542
2023,Residential,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.3286364886757559
2023,Residential,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,0.5520180565765757
2023,Residential,Space Heating,Heat Pump,___,Geothermal,High,MW,0.3844486362114106
2023,Residential,Space Heating,Heat Pump,___,Geothermal,Standard,MW,75.98530726076189
2023,Residential,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,0.33479772706275657
2023,Residential,Space Heating,Plinthe,1000W,Electricity,Standard,MW,5.3892475618977755
2023,Residential,Space Heating,Plinthe,1500W,Electricity,Standard,MW,42.16633184764209
2023,Residential,Space Heating,Plinthe,500W,Electricity,Standard,MW,2.6853321386644273
2023,Residential,Space Heating,Pellet stove,___,Wood Pellet,High,MW,0.9773003542603029
2023,Residential,Space Heating,Pellet stove,___,Wood Pellet,Standard,MW,0.7962378049750912
2023,Residential,Space Heating,Stove,___,Biomass,High,MW,0.2841141666161962
2023,Residential,Space Heating,Stove,___,Biomass,Standard,MW,0.2647336985087779
2023,Residential,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,MW,10.593721038514376
2023,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,0.06362052370877473
2023,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,0.06579480852389558
2023,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,52.96881028420701
2023,Residential,Space Heating,___,___,District Heating,___,MW,300.4521836538733
2023,Residential,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,0.853483475195732
2023,Residential,Water Heating,Heat Pump,___,Electricity,High,MW,0.09483022647206664
2023,Residential,Water Heating,Heat Pump,___,Electricity,Standard,MW,0.11366697362659568
2023,Residential,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.051313314803235366
2023,Residential,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,445.26472230775676
2023,Residential,Water Heating,System,___,Biomass,Standard,MW,0.3698628120839843
2023,Residential,Water Heating,System,___,Wood Pellet,Standard,MW,0.35880291934389325
