regions,tech,c2a,c2a_notes
TO,COMBDGAFSNewLIFLUT8HIGELC_23,1,CommercialBuildingAccommodation and Food ServicesNewLightingFluorescenteT8High EfficiencyElectricity2023
TO,COMBDGAFSNewLIFLUT5STDELC_23,1,CommercialBuildingAccommodation and Food ServicesNewLightingFluorescenteT5Standard EfficiencyElectricity2023
TO,COMBDGAFSNewLIFLUT8STDELC_23,1,CommercialBuildingAccommodation and Food ServicesNewLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,COMBDGAFSNewLIHAL100WSTDELC_23,1,CommercialBuildingAccommodation and Food ServicesNewLightingHalogen100WStandard EfficiencyElectricity2023
TO,COMBDGAFSNewLIINC100WSTDELC_23,1,CommercialBuildingAccommodation and Food ServicesNewLightingIncandescent100WStandard EfficiencyElectricity2023
TO,COMBDGAFSNewLILED___ESRELC_23,1,CommercialBuildingAccommodation and Food ServicesNewLightingLight Emitting DiodeEnergy StarElectricity2023
TO,COMBDGAFSNewLILED___STDELC_23,1,CommercialBuildingAccommodation and Food ServicesNewLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,COMBDGAFSNewSCCE___HIGELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace CoolingCentralHigh EfficiencyElectricity2023
TO,COMBDGAFSNewSCCE___ESRELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace CoolingCentralEnergy StarElectricity2023
TO,COMBDGAFSNewSCCE___STDELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace CoolingCentralStandard EfficiencyElectricity2023
TO,COMBDGAFSNewSCWA___HIGELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace CoolingWallHigh EfficiencyElectricity2023
TO,COMBDGAFSNewSCWA___ESRELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace CoolingWallEnergy StarElectricity2023
TO,COMBDGAFSNewSCWA___STDELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace CoolingWallStandard EfficiencyElectricity2023
TO,COMBDGAFSNewSCWD___HIGELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace CoolingWindowHigh EfficiencyElectricity2023
TO,COMBDGAFSNewSCWD___ESRELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace CoolingWindowEnergy StarElectricity2023
TO,COMBDGAFSNewSCWD___STDELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace CoolingWindowStandard EfficiencyElectricity2023
TO,COMBDGAFSNewSCCE___HIGNGA_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace CoolingCentralHigh EfficiencyNatural Gas2023
TO,COMBDGAFSNewSCCE___ESRNGA_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace CoolingCentralEnergy StarNatural Gas2023
TO,COMBDGAFSNewSCCE___STDNGA_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace CoolingCentralStandard EfficiencyNatural Gas2023
TO,COMBDGAFSNewSHFUR___STDELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,COMBDGAFSNewSHPLT500WSTDELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,COMBDGAFSNewSHPLT1000WSTDELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,COMBDGAFSNewSHPLT1500WSTDELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,COMBDGAFSNewSHFUR___HIGHFO_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023
TO,COMBDGAFSNewSHFUR___STDHFO_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGAFSNewSHFURSMASTDHH2_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023
TO,COMBDGAFSNewSHFURMEDSTDHH2_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023
TO,COMBDGAFSNewSHFURLARSTDHH2_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023
TO,COMBDGAFSNewSHFUR___STDKER_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,COMBDGAFSNewSHFUR___HIGLFO_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,COMBDGAFSNewSHFUR___STDLFO_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,COMBDGAFSNewSHFUR___HIGPRO_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,COMBDGAFSNewSHFUR___ESRPRO_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceEnergy StarPropane2023
TO,COMBDGAFSNewSHFUR___STDPRO_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,COMBDGAFSNewSHZTM___STDETHOS_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingZero Thermal MeasureStandard2023
TO,COMBDGAFSNewSHZTM___MEDETHOS_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingZero Thermal MeasureMedium2023
TO,COMBDGAFSNewSHZTM___HIGETHOS_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,COMBDGAFSNewWHSYS___STDBMA_23,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingSystemStandard EfficiencyBiomass2023
TO,COMBDGAFSNewWHHEP___HIGELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,COMBDGAFSNewWHHEP___ESRELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingHeat PumpEnergy StarElectricity2023
TO,COMBDGAFSNewWHHEP___STDELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,COMBDGAFSNewWHWTK___HIGELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingWith TankHigh EfficiencyElectricity2023
TO,COMBDGAFSNewWHWTK___STDELC_23,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingWith TankStandard EfficiencyElectricity2023
TO,COMBDGAFSNewWHSYS___STDHFO_23,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGAFSNewWHSYS___STDKER_23,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingSystemStandard EfficiencyKerosene2023
TO,COMBDGAFSNewWHSYS___STDLFO_23,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,COMBDGAFSNewWHSYS___STDBWP_23,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,COMBDGAFSNewWHSYS___ESRPRO_23,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingSystemEnergy StarPropane2023
TO,COMBDGAFSNewSLLED___HIGELC_23,1,CommercialBuildingAccommodation and Food ServicesNewStreet LightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGAFSNewAM______STDELC_16,31.536,CommercialBuildingAccommodation and Food ServicesNewAuxiliary MotorsStandard EfficiencyElectricity2016
TO,COMBDGAFSNewAE______STDELC_16,31.536,CommercialBuildingAccommodation and Food ServicesNewAuxiliary EquipmentStandard EfficiencyElectricity2016
TO,COMBDGAFSNewAE______STDPRO_16,31.536,CommercialBuildingAccommodation and Food ServicesNewAuxiliary EquipmentStandard EfficiencyPropane2016
TO,COMBDGAFSNewLIFLC___STDELC_16,1,CommercialBuildingAccommodation and Food ServicesNewLightingFluocompactStandard EfficiencyElectricity2016
TO,COMBDGAFSNewLIFLU___STDELC_16,1,CommercialBuildingAccommodation and Food ServicesNewLightingFluorescenteStandard EfficiencyElectricity2016
TO,COMBDGAFSNewLIHAL___STDELC_16,1,CommercialBuildingAccommodation and Food ServicesNewLightingHalogenStandard EfficiencyElectricity2016
TO,COMBDGAFSNewLIINC___STDELC_16,1,CommercialBuildingAccommodation and Food ServicesNewLightingIncandescentStandard EfficiencyElectricity2016
TO,COMBDGAFSNewLILED___STDELC_16,1,CommercialBuildingAccommodation and Food ServicesNewLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGAFSNewSC______STDELC_16,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace CoolingStandard EfficiencyElectricity2016
TO,COMBDGAFSNewSC_________DCO_16,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace CoolingDistrict Cooling2016
TO,COMBDGAFSNewSHFUR___STDELC_16,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceStandard EfficiencyElectricity2016
TO,COMBDGAFSNewSHHEP___STDELC_16,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,COMBDGAFSNewSHPLT___STDELC_16,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,COMBDGAFSNewSHFUR___STDHFO_16,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGAFSNewSHFUR___STDKER_16,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,COMBDGAFSNewSHFUR___STDLFO_16,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,COMBDGAFSNewSHFUR___STDPRO_16,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,COMBDGAFSNewSH_________DHE_16,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingDistrict Heating2016
TO,COMBDGAFSNewWH______STDELC_16,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingStandard EfficiencyElectricity2016
TO,COMBDGAFSNewWH______STDHFO_16,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGAFSNewWH______STDKER_16,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingStandard EfficiencyKerosene2016
TO,COMBDGAFSNewWH______STDLFO_16,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,COMBDGAFSNewWH______STDPRO_16,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingStandard EfficiencyPropane2016
TO,COMBDGAFSNewWH_________DHE_16,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingDistrict Heating2016
TO,COMBDGAFSNewSLLED___STDELC_16,1,CommercialBuildingAccommodation and Food ServicesNewStreet LightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGOTSNewAM______STDELC_23,31.536,CommercialBuildingOther ServicesNewAuxiliary MotorsStandard EfficiencyElectricity2023
TO,COMBDGOTSNewAE______STDBMA_23,31.536,CommercialBuildingOther ServicesNewAuxiliary EquipmentStandard EfficiencyBiomass2023
TO,COMBDGOTSNewAE______STDELC_23,31.536,CommercialBuildingOther ServicesNewAuxiliary EquipmentStandard EfficiencyElectricity2023
TO,COMBDGOTSNewAE______STDNGA_23,31.536,CommercialBuildingOther ServicesNewAuxiliary EquipmentStandard EfficiencyNatural Gas2023
TO,COMBDGOTSNewAE______STDPRO_23,31.536,CommercialBuildingOther ServicesNewAuxiliary EquipmentStandard EfficiencyPropane2023
TO,COMBDGOTSNewLILED___HIGELC_23,1,CommercialBuildingOther ServicesNewLightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGOTSNewLIFLC___HIGELC_23,1,CommercialBuildingOther ServicesNewLightingFluocompactHigh EfficiencyElectricity2023
TO,COMBDGOTSNewLIFLC___STDELC_23,1,CommercialBuildingOther ServicesNewLightingFluocompactStandard EfficiencyElectricity2023
TO,COMBDGOTSNewLIFLUT5HIGELC_23,1,CommercialBuildingOther ServicesNewLightingFluorescenteT5High EfficiencyElectricity2023
TO,COMBDGOTSNewLIFLUT8HIGELC_23,1,CommercialBuildingOther ServicesNewLightingFluorescenteT8High EfficiencyElectricity2023
TO,COMBDGOTSNewLIFLUT5STDELC_23,1,CommercialBuildingOther ServicesNewLightingFluorescenteT5Standard EfficiencyElectricity2023
TO,COMBDGOTSNewLIFLUT8STDELC_23,1,CommercialBuildingOther ServicesNewLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,COMBDGOTSNewLIHAL100WSTDELC_23,1,CommercialBuildingOther ServicesNewLightingHalogen100WStandard EfficiencyElectricity2023
TO,COMBDGOTSNewLIINC100WSTDELC_23,1,CommercialBuildingOther ServicesNewLightingIncandescent100WStandard EfficiencyElectricity2023
TO,COMBDGOTSNewLILED___ESRELC_23,1,CommercialBuildingOther ServicesNewLightingLight Emitting DiodeEnergy StarElectricity2023
TO,COMBDGOTSNewLILED___STDELC_23,1,CommercialBuildingOther ServicesNewLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,COMBDGOTSNewSCCE___HIGELC_23,31.536,CommercialBuildingOther ServicesNewSpace CoolingCentralHigh EfficiencyElectricity2023
TO,COMBDGOTSNewSCCE___ESRELC_23,31.536,CommercialBuildingOther ServicesNewSpace CoolingCentralEnergy StarElectricity2023
TO,COMBDGOTSNewSCCE___STDELC_23,31.536,CommercialBuildingOther ServicesNewSpace CoolingCentralStandard EfficiencyElectricity2023
TO,COMBDGOTSNewSCWA___HIGELC_23,31.536,CommercialBuildingOther ServicesNewSpace CoolingWallHigh EfficiencyElectricity2023
TO,COMBDGOTSNewSCWA___ESRELC_23,31.536,CommercialBuildingOther ServicesNewSpace CoolingWallEnergy StarElectricity2023
TO,COMBDGOTSNewSCWA___STDELC_23,31.536,CommercialBuildingOther ServicesNewSpace CoolingWallStandard EfficiencyElectricity2023
TO,COMBDGOTSNewSCWD___HIGELC_23,31.536,CommercialBuildingOther ServicesNewSpace CoolingWindowHigh EfficiencyElectricity2023
TO,COMBDGOTSNewSCWD___ESRELC_23,31.536,CommercialBuildingOther ServicesNewSpace CoolingWindowEnergy StarElectricity2023
TO,COMBDGOTSNewSCWD___STDELC_23,31.536,CommercialBuildingOther ServicesNewSpace CoolingWindowStandard EfficiencyElectricity2023
TO,COMBDGOTSNewSCCE___HIGNGA_23,31.536,CommercialBuildingOther ServicesNewSpace CoolingCentralHigh EfficiencyNatural Gas2023
TO,COMBDGOTSNewSCCE___ESRNGA_23,31.536,CommercialBuildingOther ServicesNewSpace CoolingCentralEnergy StarNatural Gas2023
TO,COMBDGOTSNewSCCE___STDNGA_23,31.536,CommercialBuildingOther ServicesNewSpace CoolingCentralStandard EfficiencyNatural Gas2023
TO,COMBDGOTSNewSHFUR___STDELC_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,COMBDGOTSNewSHPLT500WSTDELC_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,COMBDGOTSNewSHPLT1000WSTDELC_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,COMBDGOTSNewSHPLT1500WSTDELC_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,COMBDGOTSNewSHFUR___HIGHFO_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023
TO,COMBDGOTSNewSHFUR___STDHFO_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGOTSNewSHFURSMASTDHH2_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023
TO,COMBDGOTSNewSHFURMEDSTDHH2_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023
TO,COMBDGOTSNewSHFURLARSTDHH2_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023
TO,COMBDGOTSNewSHFUR___STDKER_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,COMBDGOTSNewSHFUR___HIGLFO_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,COMBDGOTSNewSHFUR___STDLFO_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,COMBDGOTSNewSHFUR___HIGPRO_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,COMBDGOTSNewSHFUR___ESRPRO_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceEnergy StarPropane2023
TO,COMBDGOTSNewSHFUR___STDPRO_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,COMBDGOTSNewSHZTM___STDETHOS_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingZero Thermal MeasureStandard2023
TO,COMBDGOTSNewSHZTM___MEDETHOS_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingZero Thermal MeasureMedium2023
TO,COMBDGOTSNewSHZTM___HIGETHOS_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,COMBDGOTSNewWHSYS___STDBMA_23,31.536,CommercialBuildingOther ServicesNewWater HeatingSystemStandard EfficiencyBiomass2023
TO,COMBDGOTSNewWHHEP___HIGELC_23,31.536,CommercialBuildingOther ServicesNewWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,COMBDGOTSNewWHHEP___ESRELC_23,31.536,CommercialBuildingOther ServicesNewWater HeatingHeat PumpEnergy StarElectricity2023
TO,COMBDGOTSNewWHHEP___STDELC_23,31.536,CommercialBuildingOther ServicesNewWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,COMBDGOTSNewWHWTK___HIGELC_23,31.536,CommercialBuildingOther ServicesNewWater HeatingWith TankHigh EfficiencyElectricity2023
TO,COMBDGOTSNewWHWTK___STDELC_23,31.536,CommercialBuildingOther ServicesNewWater HeatingWith TankStandard EfficiencyElectricity2023
TO,COMBDGOTSNewWHSYS___STDHFO_23,31.536,CommercialBuildingOther ServicesNewWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGOTSNewWHSYS___STDKER_23,31.536,CommercialBuildingOther ServicesNewWater HeatingSystemStandard EfficiencyKerosene2023
TO,COMBDGOTSNewWHSYS___STDLFO_23,31.536,CommercialBuildingOther ServicesNewWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,COMBDGOTSNewWHSYS___STDBWP_23,31.536,CommercialBuildingOther ServicesNewWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,COMBDGOTSNewWHSYS___ESRPRO_23,31.536,CommercialBuildingOther ServicesNewWater HeatingSystemEnergy StarPropane2023
TO,COMBDGOTSNewSLLED___HIGELC_23,1,CommercialBuildingOther ServicesNewStreet LightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGOTSNewAM______STDELC_16,31.536,CommercialBuildingOther ServicesNewAuxiliary MotorsStandard EfficiencyElectricity2016
TO,COMBDGOTSNewAE______STDELC_16,31.536,CommercialBuildingOther ServicesNewAuxiliary EquipmentStandard EfficiencyElectricity2016
TO,COMBDGOTSNewAE______STDPRO_16,31.536,CommercialBuildingOther ServicesNewAuxiliary EquipmentStandard EfficiencyPropane2016
TO,COMBDGOTSNewLIFLC___STDELC_16,1,CommercialBuildingOther ServicesNewLightingFluocompactStandard EfficiencyElectricity2016
TO,COMBDGOTSNewLIFLU___STDELC_16,1,CommercialBuildingOther ServicesNewLightingFluorescenteStandard EfficiencyElectricity2016
TO,COMBDGOTSNewLIHAL___STDELC_16,1,CommercialBuildingOther ServicesNewLightingHalogenStandard EfficiencyElectricity2016
TO,COMBDGOTSNewLIINC___STDELC_16,1,CommercialBuildingOther ServicesNewLightingIncandescentStandard EfficiencyElectricity2016
TO,COMBDGOTSNewLILED___STDELC_16,1,CommercialBuildingOther ServicesNewLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGOTSNewSC______STDELC_16,31.536,CommercialBuildingOther ServicesNewSpace CoolingStandard EfficiencyElectricity2016
TO,COMBDGOTSNewSC_________DCO_16,31.536,CommercialBuildingOther ServicesNewSpace CoolingDistrict Cooling2016
TO,COMBDGOTSNewSHFUR___STDELC_16,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceStandard EfficiencyElectricity2016
